id,status,name,name_en,province,amphoe,tambon,lat,lng,first_seen,sessions,photo,motdang_url
cr-curated-chob-cha-central-chiangrai,added,CHOB CHA,CHOB CHA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-chob-cha-central-chiangrai.jpg,https://motdang.net/cr/p/chob-cha-crcuratedchobchacentralchiangrai.html
cr-curated-clinic-thantakrarom-urai-wan-thantaphaet,added,คลินิกทันตกรรม อุไรวรรณทันตแพทย์,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedclinicthantakraromuraiwanthantaphaet.html
cr-curated-clock-tower,confirmed,หอนาฬิกาเฉลิมพระเกียรติฯ เชียงราย,Chiang Rai Clock Tower,cr,เมืองเชียงราย,เวียง,19.9074,99.8309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gs010199-t0080-v135.jpg,https://motdang.net/cr/p/chiang-rai-clock-tower-crcuratedclocktower.html
cr-curated-crocs-central-chiangrai,added,crocs,crocs,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/crocs-crcuratedcrocscentralchiangrai.html
cr-curated-cute-press-central-chiangrai,added,cute press,cute press,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/cute-press-crcuratedcutepresscentralchiangrai.html
cr-curated-daiso-central-chiangrai,added,DAISO,DAISO,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/daiso-crcurateddaisocentralchiangrai.html
cr-curated-de-beers-forevermark-central-chiangrai,added,DE BEERS FOREVERMARK,DE BEERS FOREVERMARK,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/de-beers-forevermark-crcurateddebeersforevermarkcentralchiangrai.html
cr-curated-dilavie-central-chiangrai,added,dilavie,dilavie,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/dilavie-crcurateddilaviecentralchiangrai.html
cr-curated-dtac-hall-central-chiangrai,added,dtac hall,dtac hall,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/dtac-hall-crcurateddtachallcentralchiangrai.html
cr-curated-faechan-faep-rik,added,แฟชั่นแฟบริค,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedfaechanfaeprik.html
cr-curated-fotobooth-central-chiangrai,added,FOTOBOOTH,FOTOBOOTH,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/fotobooth-crcuratedfotoboothcentralchiangrai.html
cr-curated-giordano-central-chiangrai,added,GIORDANO,GIORDANO,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/giordano-crcuratedgiordanocentralchiangrai.html
cr-curated-hangthong-yaowarat-khatnga,added,ห้างทองเยาวราชค้าส่ง,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedhangthongyaowaratkhatnga.html
cr-curated-honor-central-chiangrai,added,HONOR,HONOR,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/honor-crcuratedhonorcentralchiangrai.html
cr-curated-hot-spring-halal-food,added,HOT SPRING HALAL FOOD,HOT SPRING HALAL FOOD,cr,เวียงป่าเป้า,แม่เจดีย์ใหม่,19.115,99.462,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-hot-spring-halal-food.jpg,https://motdang.net/cr/p/hot-spring-halal-food-crcuratedhotspringhalalfood.html
cr-curated-istudio-central-chiangrai,added,iStudio,iStudio,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/istudio-crcuratedistudiocentralchiangrai.html
cr-curated-it-city-central-chiangrai,added,IT CITY,IT CITY,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/it-city-crcurateditcitycentralchiangrai.html
cr-curated-ku-phai-saeng-kaew-phothiyan,added,กู้ภัยแสงแก้วโพธิญาณ,,cr,แม่สรวย,เจดีย์หลวง,19.6028470993042,99.52671813964844,2026-09-18,1,,https://motdang.net/cr/p/crcuratedkuphaisaengkaewphothiyan.html
cr-curated-laksami,added,ลักษมี,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-curated-laksami.jpg,https://motdang.net/cr/p/crcuratedlaksami.html
cr-curated-lemony-central-chiangrai,added,LEMONY,LEMONY,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-lemony-central-chiangrai.jpg,https://motdang.net/cr/p/lemony-crcuratedlemonycentralchiangrai.html
cr-curated-mister-donut-central-chiangrai,added,Mister Donut,Mister Donut,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/mister-donut-crcuratedmisterdonutcentralchiangrai.html
cr-curated-moshi-moshi-central-chiangrai,added,Moshi Moshi,Moshi Moshi,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/moshi-moshi-crcuratedmoshimoshicentralchiangrai.html
cr-curated-officemate-central-chiangrai,added,OfficeMate,OfficeMate,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-officemate-central-chiangrai.jpg,https://motdang.net/cr/p/officemate-crcuratedofficematecentralchiangrai.html
cr-curated-phriao,added,เพรียว,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-curated-phriao.jpg,https://motdang.net/cr/p/crcuratedphriao.html
cr-curated-ran-phronni-kaisot,added,ร้าน พรรณีไก่สด,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedranphronnikaisot.html
cr-curated-ran-suea-suai,added,ร้าน เสื้อสวย,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedransueasuai.html
cr-curated-sabina-central-chiangrai,added,SABINA,SABINA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/sabina-crcuratedsabinacentralchiangrai.html
cr-curated-skechers-central-chiangrai,added,SKECHERS,SKECHERS,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-skechers-central-chiangrai.jpg,https://motdang.net/cr/p/skechers-crcuratedskecherscentralchiangrai.html
cr-curated-supersports-central-chiangrai,added,SUPERSPORTS,SUPERSPORTS,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/supersports-crcuratedsupersportscentralchiangrai.html
cr-curated-talia-central-chiangrai,added,TALIA,TALIA,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-curated-talia-central-chiangrai.jpg,https://motdang.net/cr/p/talia-crcuratedtaliacentralchiangrai.html
cr-curated-the-face-shop-central-chiangrai,added,THE FACE SHOP,THE FACE SHOP,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/the-face-shop-crcuratedthefaceshopcentralchiangrai.html
cr-curated-tokuyo-central-chiangrai,added,tokuyo,tokuyo,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/tokuyo-crcuratedtokuyocentralchiangrai.html
cr-curated-trairat-thantaphaet,added,ไตรรัตน์ทันตแพทย์,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedtrairatthantaphaet.html
cr-curated-urthe-central-chiangrai,added,URTHE,URTHE,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/urthe-crcuratedurthecentralchiangrai.html
cr-curated-verra-central-chiangrai,added,Verra,Verra,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,,https://motdang.net/cr/p/verra-crcuratedverracentralchiangrai.html
cr-curated-wai-wan-yunipom,added,วัยหวาน ยูนิฟอร์ม,,cr,เมืองเชียงราย,เวียง,19.9093,99.8292,2026-09-18,1,,https://motdang.net/cr/p/crcuratedwaiwanyunipom.html
cr-osm-node-2121910374,confirmed,น้ำพุร้อนแม่ขะจาน,Hot Springs Mae Khachan,cr,เวียงป่าเป้า,แม่เจดีย์ใหม่,19.1147871,99.4621539,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-gs010006-t0034-v135.jpg,https://motdang.net/cr/p/hot-springs-mae-khachan-2121910374.html
cr-osm-node-2138298548,confirmed,วัดห้วยส้ม,Wat Huai Som,cr,แม่สรวย,เจดีย์หลวง,19.5881388,99.4951571,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsar1884-025-v-45.jpg,https://motdang.net/cr/p/wat-huai-som-2138298548.html
cr-osm-node-2138306718,confirmed,วัดป่าตึงงาม,Wat Pa Tueng Ngam,cr,แม่สรวย,เจดีย์หลวง,19.607535,99.5079309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsaq1783-090-v-45.jpg,https://motdang.net/cr/p/wat-pa-tueng-ngam-2138306718.html
cr-osm-node-2326555960,confirmed,วัดมุงเมือง,Mung Mang Temple Ruin,cr,เมืองเชียงราย,เวียง,20.2742556,100.0822309,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gs010460-t0026-v45.jpg,https://motdang.net/cr/p/mung-mang-temple-ruin-2326555960.html
cr-osm-node-8946977368,confirmed,พาเวอร์บาย,Power Buy,cr,เมืองเชียงราย,รอบเวียง,19.8869989,99.8346746,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-osm-node-8946977368.jpg,https://motdang.net/cr/p/power-buy-8946977368.html
cr-osm-way-1110659333,confirmed,เซ็นทรัล เชียงราย,Central Chiang Rai,cr,เมืองเชียงราย,รอบเวียง,19.886284,99.8330265,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-gs010010-t0124-s0f1.jpg,https://motdang.net/cr/p/central-chiang-rai-1110659333.html
cr-osm-way-387050901,confirmed,ตลาดสดเทศบาล ๑,Municipal Market 1,cr,เมืองเชียงราย,เวียง,19.9094565,99.829871,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-market-16.jpg,https://motdang.net/cr/p/municipal-market-1-387050901.html
cr-osm-way-387050904,confirmed,วัดมิ่งเมือง,Wat Ming Mueang,cr,เมืองเชียงราย,เวียง,19.9073445,99.8283359,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsak0740-052-v-45.jpg,https://motdang.net/cr/p/wat-ming-mueang-387050904.html
cr-osm-way-959733189,confirmed,Knifeshift,,cr,เมืองเชียงราย,เวียง,19.9073351,99.8308501,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-osm-way-959733189.jpg,https://motdang.net/cr/p/knifeshift-959733189.html
cr-osm-way-960935005,confirmed,ข้าวมันไก่จักรพรรดิ,Chakrapad Chicken Rice,cr,เมืองเชียงราย,เวียง,19.9073043,99.8307717,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-osm-way-960935005.jpg,https://motdang.net/cr/p/chakrapad-chicken-rice-960935005.html
cr-osm-way-961802267,confirmed,Nari Cafe,Nari Cafe,cr,เมืองเชียงราย,เวียง,19.9073255,99.8310869,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-osm-way-961802267.jpg,https://motdang.net/cr/p/nari-cafe-961802267.html
cr-osm-way-963169294,confirmed,Fika,,cr,เมืองเชียงราย,เวียง,19.9068551,99.8309037,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-osm-way-963169294.jpg,https://motdang.net/cr/p/fika-963169294.html
cr-ovt-280972ac-dd2d-4502-8d44-32a66ade7496,confirmed,วัดศรีมิ่งแก้ว,,cr,เมืองเชียงราย,รอบเวียง,19.88093852996826,99.79591369628906,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsal0840-031-v-135.jpg,https://motdang.net/cr/p/2809722450284432667496.html
cr-ovt-2efa3b17-1cd3-4e3d-8cd1-a75b739d75d2,confirmed,OWNDAYS Central Chiangrai,OWNDAYS Central Chiangrai,cr,เมืองเชียงราย,รอบเวียง,19.886483192443848,99.83299255371094,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-ovt-2efa3b17-1cd3-4e3d-8cd1-a75b739d75d2.jpg,https://motdang.net/cr/p/owndays-central-chiangrai-231713438175739752.html
cr-ovt-41497dbf-9092-4edf-afd0-d4c50cfb170b,confirmed,วัดเหมืองลึก,,cr,แม่ลาว,โป่งแพร่,19.774470329284668,99.65767669677734,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsam0929-064-v-135.jpg,https://motdang.net/cr/p/41497909240450170.html
cr-ovt-548302ef-8740-4375-98a7-7c1633941bb7,confirmed,วัดแสงแก้วโพธิญาณ,,cr,แม่สรวย,เจดีย์หลวง,19.6028470993042,99.52671813964844,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-gsap1668-007-v-135.jpg,https://motdang.net/cr/p/54830287404375987716339417.html
cr-ovt-61844bd4-68dd-46eb-b591-df0ef460e215,confirmed,Oriental Jewelry & Gold,Oriental Jewelry & Gold,cr,เมืองเชียงราย,รอบเวียง,19.8866548538208,99.8346939086914,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-ovt-61844bd4-68dd-46eb-b591-df0ef460e215.jpg,https://motdang.net/cr/p/oriental-jewelry-gold-61844468465910460215.html
cr-ovt-79d9e14e-cb34-42a2-a007-15578dc4f05b,confirmed,Antiques Cafe,Antiques Cafe,cr,เวียงป่าเป้า,แม่เจดีย์ใหม่,19.1149320602417,99.4623794555664,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260917-cr-ovt-79d9e14e-cb34-42a2-a007-15578dc4f05b.jpg,https://motdang.net/cr/p/antiques-cafe-799143442200715578405.html
cr-ovt-bb0d8000-ffa3-49d4-a1dc-9cad9b2212d0,confirmed,รัตนาสังฆภัณฑ์,,cr,เมืองเชียงราย,เวียง,19.909586906433105,99.8283920288086,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-ovt-bb0d8000-ffa3-49d4-a1dc-9cad9b2212d0.jpg,https://motdang.net/cr/p/08000349419922120.html
cr-ovt-f01f1079-a2bb-466d-9a87-a54f7897f545,confirmed,ร้านศิริวัฒนา,,cr,เมืองเชียงราย,เวียง,19.908745765686035,99.82858276367188,2026-09-18,1,https://nanobotco.github.io/field/photos/2026-09-18/field-20260918-cr-ovt-f01f1079-a2bb-466d-9a87-a54f7897f545.jpg,https://motdang.net/cr/p/0110792466987547897545.html
